N T union_alg comp_alg step path_len point_upd ngroups
5000 2 2 4 16000 5020 3570 7
5000 2 2 4 16250 5019 3573 5
5000 2 2 4 16500 5015 3577 5
5000 2 2 4 16750 5013 3580 4
5000 2 2 4 17000 5013 3581 3
5000 2 2 4 17250 5008 3586 3
5000 2 2 4 17500 5008 3587 2
5000 2 2 4 17750 5006 3589 2
5000 2 2 4 18000 5004 3591 2
5000 2 2 4 18250 5004 3591 2
5000 2 2 4 18500 5004 3591 2
5000 2 2 4 18750 5004 3591 2
5000 2 2 4 19000 5004 3591 2
5000 2 2 4 19250 5002 3593 2
5000 2 2 4 19500 5002 3593 2
5000 2 2 4 19750 5002 3593 2
5000 2 2 4 20000 5002 3593 2
5000 2 2 4 20250 5002 3593 2
5000 2 2 4 20500 5002 3593 2
5000 2 2 4 20750 5001 3594 2
5000 2 2 4 21000 5000 3595 2
5000 2 2 4 21250 5000 3595 2
5000 2 2 4 21500 5000 3595 2
5000 2 2 4 21750 5000 3595 2
5000 2 2 4 21906 5001 3595 1
10000 2 2 4 1 0 0 10000
10000 2 2 4 250 249 0 9751
10000 2 2 4 500 500 0 9501
10000 2 2 4 750 754 0 9251
10000 2 2 4 1000 1008 0 9001
10000 2 2 4 1250 1267 0 8751
10000 2 2 4 1500 1537 2 8501
10000 2 2 4 1750 1808 4 8251
10000 2 2 4 2000 2110 9 8001
10000 2 2 4 2250 2399 18 7751
10000 2 2 4 2500 2701 25 7501
10000 2 2 4 2750 2999 36 7251
10000 2 2 4 3000 3332 49 7001
10000 2 2 4 3250 3667 66 6751
10000 2 2 4 3500 3999 87 6501
10000 2 2 4 3750 4412 110 6251
10000 2 2 4 4000 4813 140 6001
10000 2 2 4 4250 5365 180 5751
10000 2 2 4 4500 5780 233 5501
10000 2 2 4 4750 6569 315 5251
10000 2 2 4 5000 7042 420 5003
10000 2 2 4 5250 7762 523 4754
10000 2 2 4 5500 8738 676 4508
10000 2 2 4 5750 9232 844 4268
10000 2 2 4 6000 9828 1034 4035
10000 2 2 4 6250 10431 1234 3806
10000 2 2 4 6500 10524 1454 3599
10000 2 2 4 6750 10895 1649 3390
10000 2 2 4 7000 11021 1854 3187
10000 2 2 4 7250 11103 2064 3010
10000 2 2 4 7500 11242 2256 2829
10000 2 2 4 7750 11316 2427 2670
10000 2 2 4 8000 11352 2637 2525
10000 2 2 4 8250 11418 2822 2381
10000 2 2 4 8500 11417 3013 2246
10000 2 2 4 8750 11408 3189 2125
10000 2 2 4 9000 11399 3361 2000
10000 2 2 4 9250 11370 3532 1889
10000 2 2 4 9500 11369 3695 1782
10000 2 2 4 9750 11331 3848 1680
10000 2 2 4 10000 11336 3998 1578
10000 2 2 4 10250 11311 4132 1503
10000 2 2 4 10500 11312 4254 1416
10000 2 2 4 10750 11269 4381 1340
10000 2 2 4 11000 11214 4504 1274
10000 2 2 4 11250 11156 4638 1200
10000 2 2 4 11500 11134 4747 1126
10000 2 2 4 11750 11107 4848 1061
10000 2 2 4 12000 11074 4951 1002
10000 2 2 4 12250 11056 5045 943
10000 2 2 4 12500 11011 5154 896
10000 2 2 4 12750 10959 5248 856
10000 2 2 4 13000 10921 5341 810
10000 2 2 4 13250 10883 5418 771
10000 2 2 4 13500 10840 5503 739
10000 2 2 4 13750 10810 5593 693
10000 2 2 4 14000 10797 5665 649
10000 2 2 4 14250 10745 5752 615
10000 2 2 4 14500 10718 5820 581
10000 2 2 4 14750 10685 5888 549
10000 2 2 4 15000 10652 5950 518
10000 2 2 4 15250 10625 6006 492
10000 2 2 4 15500 10592 6064 473
10000 2 2 4 15750 10589 6097 445
10000 2 2 4 16000 10568 6146 424
10000 2 2 4 16250 10527 6205 404
10000 2 2 4 16500 10496 6252 386
10000 2 2 4 16750 10473 6300 362
10000 2 2 4 17000 10451 6347 342
10000 2 2 4 17250 10428 6395 320
10000 2 2 4 17500 10408 6436 300
10000 2 2 4 17750 10378 6477 289
10000 2 2 4 18000 10366 6506 273
10000 2 2 4 18250 10352 6535 261
10000 2 2 4 18500 10328 6571 250
10000 2 2 4 18750 10309 6602 239
10000 2 2 4 19000 10292 6638 222
10000 2 2 4 19250 10276 6668 210
10000 2 2 4 19500 10268 6688 198
10000 2 2 4 19750 10259 6707 189
10000 2 2 4 20000 10247 6726 181
10000 2 2 4 20250 10251 6743 163
10000 2 2 4 20500 10240 6761 156
10000 2 2 4 20750 10226 6781 150
10000 2 2 4 21000 10213 6798 147
10000 2 2 4 21250 10199 6818 140
10000 2 2 4 21500 10189 6835 133
10000 2 2 4 21750 10189 6849 121
10000 2 2 4 22000 10180 6865 114
10000 2 2 4 22250 10171 6880 108
10000 2 2 4 22500 10161 6897 102
10000 2 2 4 22750 10154 6908 98
10000 2 2 4 23000 10150 6919 92
10000 2 2 4 23250 10141 6932 87
10000 2 2 4 23500 10137 6941 82
10000 2 2 4 23750 10129 6951 80
10000 2 2 4 24000 10133 6957 70
10000 2 2 4 24250 10130 6966 64
10000 2 2 4 24500 10119 6977 63
10000 2 2 4 24750 10111 6987 61
10000 2 2 4 25000 10104 6995 60
10000 2 2 4 25250 10099 7006 55
10000 2 2 4 25500 10100 7009 51
10000 2 2 4 25750 10102 7012 46
10000 2 2 4 26000 10092 7023 45
10000 2 2 4 26250 10087 7031 42
10000 2 2 4 26500 10082 7039 39
10000 2 2 4 26750 10075 7045 39
10000 2 2 4 27000 10068 7053 38
10000 2 2 4 27250 10065 7060 34
10000 2 2 4 27500 10065 7065 29
10000 2 2 4 27750 10061 7071 27
10000 2 2 4 28000 10058 7075 26
10000 2 2 4 28250 10055 7080 24
10000 2 2 4 28500 10053 7083 23
10000 2 2 4 28750 10050 7087 22
10000 2 2 4 29000 10050 7090 19
10000 2 2 4 29250 10050 7091 18
10000 2 2 4 29500 10048 7093 18
10000 2 2 4 29750 10048 7094 17
10000 2 2 4 30000 10049 7094 16
10000 2 2 4 30250 10048 7095 16
10000 2 2 4 30500 10044 7100 15
10000 2 2 4 30750 10043 7103 13
10000 2 2 4 31000 10042 7104 13
10000 2 2 4 31250 10039 7107 13
10000 2 2 4 31500 10037 7109 13
10000 2 2 4 31750 10034 7113 12
10000 2 2 4 32000 10030 7117 12
10000 2 2 4 32250 10029 7118 12
10000 2 2 4 32500 10028 7119 12
10000 2 2 4 32750 10028 7120 11
10000 2 2 4 33000 10028 7122 9
10000 2 2 4 33250 10029 7122 8
10000 2 2 4 33500 10028 7123 8
10000 2 2 4 33750 10028 7123 8
10000 2 2 4 34000 10026 7125 8
10000 2 2 4 34250 10024 7127 8
10000 2 2 4 34500 10023 7128 8
10000 2 2 4 34750 10022 7129 8
10000 2 2 4 35000 10023 7129 7
10000 2 2 4 35250 10022 7130 7
10000 2 2 4 35500 10019 7133 7
10000 2 2 4 35750 10018 7135 6
10000 2 2 4 36000 10015 7138 6
10000 2 2 4 36250 10015 7139 5
10000 2 2 4 36500 10014 7140 5
10000 2 2 4 36750 10013 7141 5
10000 2 2 4 37000 10013 7141 5
10000 2 2 4 37250 10012 7142 5
10000 2 2 4 37500 10012 7142 5
10000 2 2 4 37750 10012 7142 5
10000 2 2 4 38000 10012 7142 5
10000 2 2 4 38250 10011 7143 5
10000 2 2 4 38500 10009 7145 5
10000 2 2 4 38750 10008 7146 5
10000 2 2 4 39000 10008 7147 4
10000 2 2 4 39250 10008 7147 4
10000 2 2 4 39500 10009 7147 3
10000 2 2 4 39750 10008 7148 3
10000 2 2 4 40000 10009 7148 2
10000 2 2 4 40250 10007 7150 2
10000 2 2 4 40500 10007 7150 2
10000 2 2 4 40750 10006 7151 2
10000 2 2 4 41000 10006 7151 2
10000 2 2 4 41250 10005 7152 2
10000 2 2 4 41500 10005 7152 2
10000 2 2 4 41750 10004 7153 2
10000 2 2 4 42000 10004 7153 2
10000 2 2 4 42250 10004 7153 2
10000 2 2 4 42500 10004 7153 2
10000 2 2 4 42750 10004 7153 2
10000 2 2 4 43000 10003 7154 2
10000 2 2 4 43250 10003 7154 2
10000 2 2 4 43500 10003 7154 2
10000 2 2 4 43501 10004 7154 1
1000 3 2 4 1 0 0 1000
1000 3 2 4 250 268 3 752
1000 3 2 4 500 633 37 502
1000 3 2 4 750 1164 216 289
1000 3 2 4 1000 1148 432 163
1000 3 2 4 1250 1094 562 95
1000 3 2 4 1500 1047 641 58
1000 3 2 4 1750 1032 678 37
1000 3 2 4 2000 1018 709 20
1000 3 2 4 2250 1016 722 11
1000 3 2 4 2500 1008 734 7
1000 3 2 4 2750 1006 738 5
1000 3 2 4 3000 1004 741 4
1000 3 2 4 3250 1002 744 3
1000 3 2 4 3500 1003 744 2
1000 3 2 4 3750 1001 746 2
1000 3 2 4 3952 1002 746 1
5000 3 2 4 1 0 0 5000
5000 3 2 4 250 249 0 4751
5000 3 2 4 500 504 1 4501
5000 3 2 4 750 763 2 4251
5000 3 2 4 1000 1041 4 4001
5000 3 2 4 1250 1329 13 3751
5000 3 2 4 1500 1639 22 3501
5000 3 2 4 1750 1983 46 3251
5000 3 2 4 2000 2368 71 3001
5000 3 2 4 2250 2919 123 2751
5000 3 2 4 2500 3517 205 2501
5000 3 2 4 2750 4177 312 2251
5000 3 2 4 3000 5383 516 2018
5000 3 2 4 3250 5338 761 1810
5000 3 2 4 3500 5558 970 1606
5000 3 2 4 3750 5672 1170 1433
5000 3 2 4 4000 5686 1371 1276
5000 3 2 4 4250 5757 1542 1140
5000 3 2 4 4500 5723 1732 1015
5000 3 2 4 4750 5678 1897 911
5000 3 2 4 5000 5633 2053 811
5000 3 2 4 5250 5584 2193 730
5000 3 2 4 5500 5552 2314 648
5000 3 2 4 5750 5524 2425 581
5000 3 2 4 6000 5469 2552 519
5000 3 2 4 6250 5439 2646 466
5000 3 2 4 6500 5413 2734 415
5000 3 2 4 6750 5395 2811 368
5000 3 2 4 7000 5352 2893 331
5000 3 2 4 7250 5327 2957 297
5000 3 2 4 7500 5278 3027 278
5000 3 2 4 7750 5262 3080 247
5000 3 2 4 8000 5250 3128 216
5000 3 2 4 8250 5224 3171 200
5000 3 2 4 8500 5218 3210 176
5000 3 2 4 8750 5185 3253 166
5000 3 2 4 9000 5157 3293 151
5000 3 2 4 9250 5142 3319 139
5000 3 2 4 9500 5125 3356 121
5000 3 2 4 9750 5111 3388 104
5000 3 2 4 10000 5096 3406 100
5000 3 2 4 10250 5075 3434 95
5000 3 2 4 10500 5066 3452 88
5000 3 2 4 10750 5056 3470 80
5000 3 2 4 11000 5046 3486 74
5000 3 2 4 11250 5046 3494 67
5000 3 2 4 11500 5043 3501 63
5000 3 2 4 11750 5036 3508 63
5000 3 2 4 12000 5034 3519 54
5000 3 2 4 12250 5037 3525 45
5000 3 2 4 12500 5031 3535 41
5000 3 2 4 12750 5021 3547 39
5000 3 2 4 13000 5021 3550 36
5000 3 2 4 13250 5017 3559 31
5000 3 2 4 13500 5019 3561 27
5000 3 2 4 13750 5016 3565 26
5000 3 2 4 14000 5014 3567 26
5000 3 2 4 14250 5012 3570 25
5000 3 2 4 14500 5011 3576 20
5000 3 2 4 14750 5011 3580 16
5000 3 2 4 15000 5011 3582 14
5000 3 2 4 15250 5008 3585 14
5000 3 2 4 15500 5008 3587 12
5000 3 2 4 15750 5006 3591 10
5000 3 2 4 16000 5006 3593 8
5000 3 2 4 16250 5004 3595 8
5000 3 2 4 16500 5002 3597 8
5000 3 2 4 16750 5003 3598 6
5000 3 2 4 17000 5004 3598 5
5000 3 2 4 17250 5005 3598 4
5000 3 2 4 17500 5004 3599 4
5000 3 2 4 17750 5004 3599 4
5000 3 2 4 18000 5004 3599 4
5000 3 2 4 18250 5004 3600 3
5000 3 2 4 18500 5005 3600 2
5000 3 2 4 18750 5004 3601 2
5000 3 2 4 19000 5002 3603 2
5000 3 2 4 19250 5002 3603 2
5000 3 2 4 19500 5001 3604 2
5000 3 2 4 19750 5001 3604 2
5000 3 2 4 20000 5001 3604 2
5000 3 2 4 20250 5001 3604 2
5000 3 2 4 20500 5001 3604 2
5000 3 2 4 20748 5002 3604 1
10000 3 2 4 1 0 0 10000
10000 3 2 4 250 249 0 9751
10000 3 2 4 500 501 0 9501
10000 3 2 4 750 755 0 9251
10000 3 2 4 1000 1012 0 9001
10000 3 2 4 1250 1273 1 8751
10000 3 2 4 1500 1542 1 8501
10000 3 2 4 1750 1812 4 8251
10000 3 2 4 2000 2089 8 8001
10000 3 2 4 2250 2392 13 7751
10000 3 2 4 2500 2707 24 7501
10000 3 2 4 2750 3011 35 7251
10000 3 2 4 3000 3355 49 7001
10000 3 2 4 3250 3691 70 6751
10000 3 2 4 3500 4039 93 6501
10000 3 2 4 3750 4418 130 6251
10000 3 2 4 4000 4792 176 6001
10000 3 2 4 4250 5272 235 5751
10000 3 2 4 4500 5822 282 5501
10000 3 2 4 4750 6510 354 5251
10000 3 2 4 5000 7232 452 5001
10000 3 2 4 5250 8144 580 4751
10000 3 2 4 5500 9170 755 4510
10000 3 2 4 5750 9397 941 4270
10000 3 2 4 6000 9728 1139 4043
10000 3 2 4 6250 10101 1320 3823
10000 3 2 4 6500 10345 1514 3612
10000 3 2 4 6750 10599 1701 3400
10000 3 2 4 7000 10835 1904 3219
10000 3 2 4 7250 10988 2117 3035
10000 3 2 4 7500 11117 2332 2873
10000 3 2 4 7750 11219 2513 2705
10000 3 2 4 8000 11239 2709 2560
10000 3 2 4 8250 11259 2924 2422
10000 3 2 4 8500 11297 3094 2290
10000 3 2 4 8750 11257 3293 2170
10000 3 2 4 9000 11284 3443 2058
10000 3 2 4 9250 11256 3609 1952
10000 3 2 4 9500 11275 3771 1827
10000 3 2 4 9750 11261 3920 1728
10000 3 2 4 10000 11210 4069 1646
10000 3 2 4 10250 11195 4199 1556
10000 3 2 4 10500 11177 4344 1472
10000 3 2 4 10750 11151 4468 1396
10000 3 2 4 11000 11084 4612 1328
10000 3 2 4 11250 11031 4731 1273
10000 3 2 4 11500 11008 4832 1212
10000 3 2 4 11750 11009 4932 1143
10000 3 2 4 12000 10976 5023 1092
10000 3 2 4 12250 10962 5124 1024
10000 3 2 4 12500 10934 5230 968
10000 3 2 4 12750 10887 5329 920
10000 3 2 4 13000 10847 5421 875
10000 3 2 4 13250 10834 5496 823
10000 3 2 4 13500 10823 5557 778
10000 3 2 4 13750 10785 5636 740
10000 3 2 4 14000 10714 5734 715
10000 3 2 4 14250 10665 5818 679
10000 3 2 4 14500 10646 5883 639
10000 3 2 4 14750 10633 5937 598
10000 3 2 4 15000 10607 5994 574
10000 3 2 4 15250 10579 6055 545
10000 3 2 4 15500 10551 6112 519
10000 3 2 4 15750 10528 6163 494
10000 3 2 4 16000 10498 6222 469
10000 3 2 4 16250 10479 6271 444
10000 3 2 4 16500 10461 6312 420
10000 3 2 4 16750 10434 6360 397
10000 3 2 4 17000 10423 6393 373
10000 3 2 4 17250 10396 6431 361
10000 3 2 4 17500 10376 6467 344
10000 3 2 4 17750 10358 6503 324
10000 3 2 4 18000 10343 6532 312
10000 3 2 4 18250 10341 6555 296
10000 3 2 4 18500 10338 6578 279
10000 3 2 4 18750 10325 6605 266
10000 3 2 4 19000 10304 6640 252
10000 3 2 4 19250 10290 6669 239
10000 3 2 4 19500 10278 6692 227
10000 3 2 4 19750 10260 6725 212
10000 3 2 4 20000 10250 6748 199
10000 3 2 4 20250 10243 6771 187
10000 3 2 4 20500 10241 6786 175
10000 3 2 4 20750 10232 6799 171
10000 3 2 4 21000 10215 6824 163
10000 3 2 4 21250 10212 6836 154
10000 3 2 4 21500 10207 6849 146
10000 3 2 4 21750 10198 6862 143
10000 3 2 4 22000 10189 6877 137
10000 3 2 4 22250 10177 6895 131
10000 3 2 4 22500 10167 6912 125
10000 3 2 4 22750 10162 6920 121
10000 3 2 4 23000 10149 6935 118
10000 3 2 4 23250 10141 6948 113
10000 3 2 4 23500 10135 6960 107
10000 3 2 4 23750 10129 6970 103
10000 3 2 4 24000 10126 6981 95
10000 3 2 4 24250 10119 6990 93
10000 3 2 4 24500 10115 6999 88
10000 3 2 4 24750 10107 7011 84
10000 3 2 4 25000 10100 7020 82
10000 3 2 4 25250 10096 7027 79
10000 3 2 4 25500 10092 7034 76
10000 3 2 4 25750 10084 7046 72
10000 3 2 4 26000 10077 7055 70
10000 3 2 4 26250 10069 7069 65
10000 3 2 4 26500 10065 7076 62
10000 3 2 4 26750 10060 7083 60
10000 3 2 4 27000 10056 7087 60
10000 3 2 4 27250 10054 7090 59
10000 3 2 4 27500 10051 7095 57
10000 3 2 4 27750 10047 7103 53
10000 3 2 4 28000 10044 7110 49
10000 3 2 4 28250 10043 7117 43
10000 3 2 4 28500 10040 7121 42
10000 3 2 4 28750 10039 7123 41
10000 3 2 4 29000 10037 7127 39
10000 3 2 4 29250 10035 7131 37
10000 3 2 4 29500 10037 7135 31
10000 3 2 4 29750 10035 7137 31
10000 3 2 4 30000 10030 7145 28
10000 3 2 4 30250 10029 7147 27
10000 3 2 4 30500 10027 7149 27
10000 3 2 4 30750 10024 7152 27
10000 3 2 4 31000 10025 7153 25
10000 3 2 4 31250 10022 7156 25
10000 3 2 4 31500 10021 7158 24
10000 3 2 4 31750 10018 7161 24
10000 3 2 4 32000 10018 7163 22
10000 3 2 4 32250 10016 7165 22
10000 3 2 4 32500 10015 7167 21
10000 3 2 4 32750 10014 7169 20
10000 3 2 4 33000 10014 7171 18
10000 3 2 4 33250 10013 7172 18
10000 3 2 4 33500 10011 7175 17
10000 3 2 4 33750 10011 7175 17
10000 3 2 4 34000 10011 7175 17
10000 3 2 4 34250 10011 7176 16
10000 3 2 4 34500 10007 7180 16
10000 3 2 4 34750 10007 7181 15
10000 3 2 4 35000 10005 7183 15
10000 3 2 4 35250 10006 7183 14
10000 3 2 4 35500 10006 7184 13
10000 3 2 4 35750 10006 7185 12
10000 3 2 4 36000 10005 7186 12
10000 3 2 4 36250 10005 7186 12
10000 3 2 4 36500 10005 7186 12
10000 3 2 4 36750 10006 7187 10
10000 3 2 4 37000 10007 7187 9
10000 3 2 4 37250 10006 7189 8
10000 3 2 4 37500 10004 7191 8
10000 3 2 4 37750 10004 7191 8
10000 3 2 4 38000 10004 7191 8
10000 3 2 4 38250 10004 7191 8
10000 3 2 4 38500 10004 7191 8
10000 3 2 4 38750 10004 7191 8
10000 3 2 4 39000 10001 7194 8
10000 3 2 4 39250 10001 7194 8
10000 3 2 4 39500 10001 7195 7
10000 3 2 4 39750 10001 7195 7
10000 3 2 4 40000 10001 7196 6
10000 3 2 4 40250 10001 7196 6
10000 3 2 4 40500 9999 7198 6
10000 3 2 4 40750 9999 7198 6
10000 3 2 4 41000 9999 7199 5
10000 3 2 4 41250 9999 7199 5
10000 3 2 4 41500 9999 7199 5
10000 3 2 4 41750 9998 7200 5
10000 3 2 4 42000 9998 7200 5
10000 3 2 4 42250 9998 7200 5
10000 3 2 4 42500 9998 7200 5
10000 3 2 4 42750 9998 7200 5
10000 3 2 4 43000 9998 7200 5
10000 3 2 4 43250 9998 7200 5
10000 3 2 4 43500 9998 7200 5
10000 3 2 4 43750 9998 7200 5
10000 3 2 4 44000 9998 7200 5
10000 3 2 4 44250 9997 7201 5
10000 3 2 4 44500 9996 7202 5
10000 3 2 4 44750 9996 7202 5
10000 3 2 4 45000 9996 7202 5
10000 3 2 4 45250 9998 7202 3
10000 3 2 4 45500 9998 7202 3
10000 3 2 4 45750 9998 7202 3
10000 3 2 4 46000 9998 7202 3
10000 3 2 4 46250 9997 7203 3
10000 3 2 4 46500 9997 7203 3
10000 3 2 4 46750 9997 7203 3
10000 3 2 4 47000 9997 7203 3
10000 3 2 4 47250 9997 7203 3
10000 3 2 4 47500 9997 7203 3
10000 3 2 4 47750 9997 7203 3
10000 3 2 4 48000 9997 7203 3
10000 3 2 4 48250 9997 7203 3
10000 3 2 4 48500 9997 7203 3
10000 3 2 4 48750 9997 7203 3
10000 3 2 4 49000 9997 7203 3
10000 3 2 4 49250 9997 7203 3
10000 3 2 4 49500 9997 7203 3
10000 3 2 4 49750 9997 7203 3
10000 3 2 4 50000 9997 7203 3
10000 3 2 4 50250 9997 7203 3
10000 3 2 4 50500 9998 7203 2
10000 3 2 4 50750 9998 7203 2
10000 3 2 4 51000 9998 7203 2
10000 3 2 4 51250 9998 7203 2
10000 3 2 4 51500 9998 7203 2
10000 3 2 4 51750 9998 7203 2
10000 3 2 4 52000 9998 7203 2
10000 3 2 4 52250 9998 7203 2
10000 3 2 4 52500 9998 7203 2
10000 3 2 4 52750 9998 7203 2
10000 3 2 4 53000 9998 7203 2
10000 3 2 4 53250 9998 7203 2
10000 3 2 4 53500 9998 7203 2
10000 3 2 4 53750 9998 7203 2
10000 3 2 4 54000 9998 7203 2
10000 3 2 4 54250 9998 7203 2
10000 3 2 4 54500 9998 7203 2
10000 3 2 4 54750 9998 7203 2
10000 3 2 4 55000 9998 7203 2
10000 3 2 4 55250 9998 7203 2
10000 3 2 4 55500 9998 7203 2
10000 3 2 4 55750 9998 7203 2
10000 3 2 4 56000 9998 7203 2
10000 3 2 4 56250 9998 7203 2
10000 3 2 4 56500 9998 7203 2
10000 3 2 4 56750 9998 7203 2
10000 3 2 4 57000 9998 7203 2
10000 3 2 4 57250 9998 7203 2
10000 3 2 4 57500 9998 7203 2
10000 3 2 4 57750 9998 7203 2
10000 3 2 4 58000 9998 7203 2
10000 3 2 4 58250 9998 7203 2
10000 3 2 4 58500 9998 7203 2
10000 3 2 4 58750 9998 7203 2
10000 3 2 4 58809 9999 7203 1
1000 4 2 4 1 0 0 1000
1000 4 2 4 250 262 2 751
1000 4 2 4 500 682 46 501
1000 4 2 4 750 1128 214 287
1000 4 2 4 1000 1167 395 154
1000 4 2 4 1250 1117 525 91
1000 4 2 4 1500 1072 607 60
1000 4 2 4 1750 1055 654 33
1000 4 2 4 2000 1027 693 23
1000 4 2 4 2250 1016 714 14
1000 4 2 4 2500 1011 724 9
1000 4 2 4 2750 1007 731 6
1000 4 2 4 3000 1006 735 3
1000 4 2 4 3250 1000 741 3
1000 4 2 4 3500 998 743 3
1000 4 2 4 3750 998 744 2
1000 4 2 4 4000 998 744 2
1000 4 2 4 4250 998 744 2
1000 4 2 4 4449 999 744 1
5000 4 2 4 1 0 0 5000
5000 4 2 4 250 251 0 4751
5000 4 2 4 500 503 1 4501
5000 4 2 4 750 770 1 4251
5000 4 2 4 1000 1031 4 4001
5000 4 2 4 1250 1322 7 3751
5000 4 2 4 1500 1665 19 3501
5000 4 2 4 1750 2014 36 3251
5000 4 2 4 2000 2450 76 3001
5000 4 2 4 2250 3084 145 2752
5000 4 2 4 2500 3605 243 2503
5000 4 2 4 2750 4332 356 2254
5000 4 2 4 3000 5019 510 2012
5000 4 2 4 3250 5402 734 1799
5000 4 2 4 3500 5488 947 1599
5000 4 2 4 3750 5556 1146 1422
5000 4 2 4 4000 5623 1355 1272
5000 4 2 4 4250 5639 1544 1141
5000 4 2 4 4500 5671 1705 1014
5000 4 2 4 4750 5654 1864 901
5000 4 2 4 5000 5662 2011 803
5000 4 2 4 5250 5631 2155 720
5000 4 2 4 5500 5569 2292 653
5000 4 2 4 5750 5584 2400 565
5000 4 2 4 6000 5514 2521 513
5000 4 2 4 6250 5469 2621 467
5000 4 2 4 6500 5441 2709 416
5000 4 2 4 6750 5409 2788 378
5000 4 2 4 7000 5380 2861 343
5000 4 2 4 7250 5329 2936 319
5000 4 2 4 7500 5317 2995 281
5000 4 2 4 7750 5280 3058 254
5000 4 2 4 8000 5257 3109 230
5000 4 2 4 8250 5240 3156 203
5000 4 2 4 8500 5223 3198 179
5000 4 2 4 8750 5199 3240 162
5000 4 2 4 9000 5178 3277 146
5000 4 2 4 9250 5163 3306 133
5000 4 2 4 9500 5145 3335 122
5000 4 2 4 9750 5140 3357 108
5000 4 2 4 10000 5121 3388 95
5000 4 2 4 10250 5109 3409 85
5000 4 2 4 10500 5102 3429 73
5000 4 2 4 10750 5092 3446 66
5000 4 2 4 11000 5078 3465 61
5000 4 2 4 11250 5069 3479 56
5000 4 2 4 11500 5064 3489 51
5000 4 2 4 11750 5057 3502 45
5000 4 2 4 12000 5052 3509 43
5000 4 2 4 12250 5043 3522 38
5000 4 2 4 12500 5040 3526 37
5000 4 2 4 12750 5035 3534 34
5000 4 2 4 13000 5032 3538 33
5000 4 2 4 13250 5028 3544 31
5000 4 2 4 13500 5024 3550 29
5000 4 2 4 13750 5022 3555 26
5000 4 2 4 14000 5021 3558 24
5000 4 2 4 14250 5018 3562 23
5000 4 2 4 14500 5014 3566 23
5000 4 2 4 14750 5013 3569 21
5000 4 2 4 15000 5011 3571 21
5000 4 2 4 15250 5014 3575 14
5000 4 2 4 15500 5014 3578 11
5000 4 2 4 15750 5013 3580 10
5000 4 2 4 16000 5014 3580 9
5000 4 2 4 16250 5012 3583 8
5000 4 2 4 16500 5010 3585 8
5000 4 2 4 16750 5008 3587 8
5000 4 2 4 17000 5007 3589 7
5000 4 2 4 17250 5004 3592 7
5000 4 2 4 17500 5005 3592 6
5000 4 2 4 17750 5005 3593 5
5000 4 2 4 18000 5004 3594 5
5000 4 2 4 18250 5003 3596 4
5000 4 2 4 18500 5002 3597 4
5000 4 2 4 18750 5002 3597 4
5000 4 2 4 19000 5002 3597 4
5000 4 2 4 19250 5001 3599 3
5000 4 2 4 19500 5001 3599 3
5000 4 2 4 19750 5000 3600 3
5000 4 2 4 20000 5000 3600 3
5000 4 2 4 20250 5000 3600 3
5000 4 2 4 20500 4999 3601 3
5000 4 2 4 20750 4998 3602 3
5000 4 2 4 21000 4998 3602 3
5000 4 2 4 21250 4998 3602 3
5000 4 2 4 21500 4998 3602 3
5000 4 2 4 21750 4998 3602 3
5000 4 2 4 22000 4998 3602 3
5000 4 2 4 22250 4997 3603 3
5000 4 2 4 22500 4997 3603 3
5000 4 2 4 22750 4997 3603 3
5000 4 2 4 23000 4997 3603 3
5000 4 2 4 23250 4998 3603 2
5000 4 2 4 23500 4998 3603 2
5000 4 2 4 23750 4998 3603 2
5000 4 2 4 24000 4998 3603 2
5000 4 2 4 24250 4998 3603 2
5000 4 2 4 24500 4998 3603 2
5000 4 2 4 24750 4998 3603 2
5000 4 2 4 25000 4998 3603 2
5000 4 2 4 25229 4999 3603 1
10000 4 2 4 1 0 0 10000
10000 4 2 4 250 249 0 9751
10000 4 2 4 500 501 0 9501
10000 4 2 4 750 759 0 9251
10000 4 2 4 1000 1009 1 9001
10000 4 2 4 1250 1266 1 8751
10000 4 2 4 1500 1539 5 8501
10000 4 2 4 1750 1813 7 8251
10000 4 2 4 2000 2101 8 8001
10000 4 2 4 2250 2394 16 7751
10000 4 2 4 2500 2682 26 7501
10000 4 2 4 2750 2986 33 7251
10000 4 2 4 3000 3319 52 7001
10000 4 2 4 3250 3669 76 6751
10000 4 2 4 3500 4042 101 6501
10000 4 2 4 3750 4423 131 6251
10000 4 2 4 4000 4807 180 6001
10000 4 2 4 4250 5300 226 5751
10000 4 2 4 4500 5772 285 5501
10000 4 2 4 4750 6271 354 5252
10000 4 2 4 5000 6806 432 5002
10000 4 2 4 5250 8030 555 4753
10000 4 2 4 5500 9033 729 4508
10000 4 2 4 5750 9646 898 4264
10000 4 2 4 6000 10167 1109 4035
10000 4 2 4 6250 10595 1318 3811
10000 4 2 4 6500 10782 1535 3605
10000 4 2 4 6750 10850 1766 3408
10000 4 2 4 7000 11036 1977 3216
10000 4 2 4 7250 11140 2210 3039
10000 4 2 4 7500 11304 2410 2869
10000 4 2 4 7750 11389 2609 2698
10000 4 2 4 8000 11424 2793 2555
10000 4 2 4 8250 11383 2993 2420
10000 4 2 4 8500 11328 3189 2305
10000 4 2 4 8750 11334 3359 2178
10000 4 2 4 9000 11315 3535 2056
10000 4 2 4 9250 11264 3715 1939
10000 4 2 4 9500 11294 3861 1826
